Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24010900010126RH6,5.26,19.4,5.24,19.31,5.33,22.41,8.38,5.32,5.44,22.39,8.42,5.32,5.44,10005,49.69,10002.5,49.64,31558.19,55.58,31558.19,52.11,PASS,4/4/2024 8:09:50 AM
ZJ24010900010125RH6,5.26,19.35,5.24,19.33,5.31,22.4,8.37,5.31,5.44,22.4,8.42,5.32,5.44,10003.75,49.64,10006.25,49.66,31397.17,55.57,31397.17,50.71,PASS,4/4/2024 8:10:14 AM
ZJ24010900010193RH6,5.26,19.34,5.23,19.34,5.34,22.41,8.39,5.31,5.43,22.38,8.41,5.32,5.43,10001.25,49.67,10005,49.69,31508.47,55.57,31496.06,49.84,PASS,4/4/2024 8:10:34 AM
ZJ24010900010293RH6,5.24,19.34,5.22,19.34,5.34,22.46,8.4,5.31,5.43,22.41,8.41,5.32,5.42,10003.75,49.68,10002.5,49.57,31520.88,55.95,31520.88,50.63,PASS,4/4/2024 8:10:54 AM
ZJ24010900010261RH6,5.24,19.33,5.24,19.24,5.33,22.44,8.4,5.3,5.45,22.39,8.42,5.3,5.45,10002.5,49.66,10001.25,49.59,31570.64,55.56,31570.64,50.99,PASS,4/4/2024 8:11:15 AM
ZJ24010900010123RH6,5.24,19.9,5.23,19.29,5.35,22.43,8.4,5.29,5.44,22.4,8.44,5.31,5.44,10002.5,49.6,10002.5,49.65,31570.64,55.56,31570.64,50.32,PASS,4/4/2024 8:11:38 AM
ZJ24010900010119RH6,5.25,19.29,5.22,19.28,5.32,22.43,8.39,5.3,5.45,22.4,8.43,5.31,5.43,10001.25,49.64,10002.5,49.65,31508.47,55.57,31508.47,51.2,PASS,4/4/2024 8:11:59 AM
ZJ24010900010195RH6,5.27,19.26,5.23,19.22,5.32,22.44,8.42,5.3,5.47,22.4,8.44,5.28,5.45,10001.25,49.62,10005,49.66,31545.74,55.6,31545.74,50.32,PASS,4/4/2024 8:12:47 AM
ZJ24010900010024RH6,5.27,19.35,5.25,19.34,5.34,22.44,8.41,5.32,5.46,22.4,8.44,5.33,5.44,10003.75,49.63,10002.5,49.62,31434.18,55.6,31434.18,48.68,PASS,4/4/2024 8:13:12 AM
ZJ24010900010121RH6,5.26,19.32,5.23,19.32,5.32,22.44,8.4,5.3,5.44,22.41,8.43,5.31,5.43,10003.75,49.66,10005,49.55,31458.91,55.56,31446.54,50.31,PASS,4/4/2024 8:13:36 AM
ZJ24010900010122RH6,5.24,19.36,5.24,19.33,5.33,22.44,8.41,5.31,5.44,22.4,8.44,5.31,5.43,10005,49.66,10002.5,49.62,31533.31,55.54,31533.31,50.37,PASS,4/4/2024 8:13:56 AM
ZJ24010900010124RH6,5.24,19.31,5.24,19.33,5.34,22.43,8.38,5.31,5.45,22.37,8.4,5.32,5.43,10005,49.67,10003.75,49.68,31533.31,55.58,31533.31,49.27,PASS,4/4/2024 8:14:19 AM
ZJ24010900010120RH6,5.24,19.33,5.22,19.29,5.34,22.45,8.39,5.3,5.44,22.4,8.41,5.3,5.43,10001.25,49.67,10006.25,49.61,31558.19,55.58,31558.19,49.43,PASS,4/4/2024 8:14:38 AM
ZJ24010900010260RH6,5.24,19.33,5.24,19.28,5.31,22.43,8.4,5.3,5.45,22.38,8.41,5.31,5.44,10003.75,49.72,10002.5,49.65,31496.06,55.55,31496.06,50.31,PASS,4/4/2024 8:15:00 AM
ZJ24010900010118RH6,5.25,19.31,5.24,19.29,5.32,22.43,8.39,5.3,5.45,22.38,8.42,5.31,5.43,10006.25,49.62,10001.25,49.62,31508.47,55.61,31508.47,51.6,PASS,4/4/2024 8:15:23 AM
ZJ24010900010211RH6,5.24,19.38,5.24,19.28,5.33,22.45,8.4,5.31,5.44,22.4,8.43,5.31,5.43,10003.75,49.68,10006.25,49.62,31508.47,55.57,31508.47,49.74,PASS,4/4/2024 8:15:58 AM
ZJ24010900010185RH6,5.25,19.31,5.24,19.29,5.32,22.45,8.4,5.31,5.45,22.42,8.42,5.32,5.45,10006.25,49.71,10006.25,49.59,31533.31,55.58,31533.31,48.96,PASS,4/4/2024 8:16:30 AM
ZJ24010900010022RH6,5.25,19.31,5.23,19.33,5.31,22.46,8.41,5.3,5.46,22.43,8.42,5.32,5.43,10003.75,49.68,10005,49.62,31421.84,55.58,31421.84,50.51,PASS,4/4/2024 8:16:55 AM
ZJ24010900010212RH6,5.25,19.33,5.24,19.31,5.31,22.44,8.41,5.3,5.44,22.41,8.43,5.31,5.44,10003.75,49.67,10003.75,49.67,31508.47,55.57,31508.47,49.55,PASS,4/4/2024 8:17:16 AM
ZJ24010900010013RH6,5.25,19.35,5.24,19.3,5.31,22.44,8.4,5.3,5.43,22.39,8.43,5.31,5.43,10002.5,49.65,10001.25,49.58,31508.47,55.61,31508.47,49,PASS,4/4/2024 8:17:36 AM
ZJ24010900010292RH6,5.25,19.35,5.22,19.32,5.34,22.43,8.39,5.31,5.44,22.39,8.42,5.31,5.42,10003.75,49.66,10006.25,49.62,31471.28,55.55,31471.28,49.61,PASS,4/4/2024 8:17:57 AM
ZJ24010900010194RH6,5.24,19.32,5.23,19.29,5.31,22.43,8.39,5.31,5.43,22.39,8.4,5.3,5.44,10006.25,49.61,10003.75,49.64,31508.47,55.97,31508.47,48.68,PASS,4/4/2024 8:18:44 AM
ZJ24010900010259RH6,5.24,19.35,5.24,19.31,5.31,22.44,8.39,5.31,5.44,22.4,8.42,5.31,5.43,10002.5,49.67,10006.25,49.63,31471.28,55.94,31471.28,51.38,PASS,4/4/2024 8:19:07 AM
