Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24010910010053LF,5.68,19.65,5.65,19.72,5.32,22.42,8.4,5.3,5.47,22.38,8.43,5.32,5.47,10005,49.5,10005,49.52,31508.47,55.97,31508.47,50.41,PASS,4/18/2024 2:49:11 PM
ZJ24010910010110LF,5.65,19.67,5.65,19.73,5.34,22.41,8.41,5.32,5.47,22.37,8.44,5.32,5.46,10002.5,49.52,10003.75,49.51,31508.47,55.57,31508.47,49.15,PASS,4/18/2024 2:49:36 PM
ZJ24010910010054LF,5.67,19.58,5.63,19.74,5.35,22.41,8.42,5.31,5.46,22.38,8.43,5.31,5.46,10005,49.54,10003.75,49.48,31397.17,55.57,31397.17,50.04,PASS,4/18/2024 2:50:01 PM
ZJ24010910010027LF,5.67,19.61,5.64,19.74,5.35,22.42,8.4,5.31,5.45,22.38,8.43,5.32,5.45,10003.75,49.51,10003.75,49.54,31372.55,55.57,31372.55,49.76,PASS,4/18/2024 2:50:28 PM
ZJ24010910010111LF,5.65,19.66,5.65,19.73,5.34,22.41,8.4,5.32,5.46,22.37,8.42,5.33,5.44,10001.25,49.52,10002.5,49.49,31558.19,55.58,31558.19,49.82,PASS,4/18/2024 2:50:51 PM
ZJ24010910010334LF,5.66,19.69,5.66,19.75,5.33,22.41,8.4,5.32,5.47,22.38,8.42,5.32,5.45,10005,49.54,10000,49.46,31471.28,55.55,31471.28,49.53,PASS,4/18/2024 2:51:16 PM
ZJ24010910010025LF,5.66,19.69,5.64,19.72,5.33,22.41,8.42,5.33,5.46,22.37,8.42,5.32,5.45,10003.75,49.52,10003.75,49.47,31558.19,55.58,31558.19,50.26,PASS,4/18/2024 2:51:37 PM
ZJ24010910010052LF,5.64,19.69,5.64,19.7,5.34,22.41,8.41,5.32,5.44,22.37,8.42,5.32,5.44,10006.25,49.51,10000,49.44,31421.84,55.58,31421.84,50.82,PASS,4/18/2024 2:52:00 PM
ZJ24010910010069LF,5.65,19.66,5.64,19.72,5.35,22.41,8.41,5.32,5.45,22.37,8.44,5.33,5.46,10002.5,49.49,10002.5,49.47,31446.54,55.58,31446.54,50.24,PASS,4/18/2024 2:52:26 PM
ZJ24010910010068LF,5.66,19.67,5.64,19.75,5.35,22.42,8.41,5.31,5.46,22.38,8.42,5.33,5.45,10003.75,49.53,10002.5,49.47,31434.18,55.6,31434.18,50.18,PASS,4/18/2024 2:53:10 PM
ZJ24010910010336LF,5.67,19.67,5.65,19.75,5.33,22.42,8.42,5.32,5.47,22.38,8.43,5.33,5.45,10003.75,49.53,10001.25,49.51,31583.1,55.55,31583.1,50.89,PASS,4/18/2024 2:53:34 PM
ZJ24010910010335LF,5.67,19.68,5.64,19.74,5.35,22.41,8.4,5.33,5.46,22.37,8.42,5.32,5.45,10001.25,49.48,10002.5,49.49,31533.31,55.62,31533.31,49.59,PASS,4/18/2024 2:54:13 PM
ZJ24010910010308LF,5.65,19.67,5.65,19.74,5.33,22.42,8.4,5.32,5.45,22.38,8.43,5.33,5.44,10002.5,49.52,10002.5,49.46,31533.31,55.54,31533.31,0.35,FAIL,4/18/2024 2:55:15 PM
